7,11,2100,998,114,323,0.6384,-1,-1,-1
7,10,2096,997,132,328,0.6368,-1,-1,-1
7,12,1359,939,147,271,0.6313,-1,-1,-1
7,13,1411,855,137,350,0.5813,-1,-1,-1
7,15,2147,810,189,189,0.4967,-1,-1,-1
7,14,1442,856,107,347,0.4719,-1,-1,-1
7,17,1436,856,112,362,0.4380,-1,-1,-1
8,1,896,1059,152,305,0.8997,-1,-1,-1
8,2,548,1085,145,361,0.8946,-1,-1,-1
8,3,1510,859,137,284,0.8705,-1,-1,-1
8,4,2037,1001,160,356,0.8563,-1,-1,-1
8,5,1682,872,186,268,0.8321,-1,-1,-1
8,7,2598,972,137,131,0.7929,-1,-1,-1
8,6,1455,991,169,267,0.7879,-1,-1,-1
8,8,1431,856,116,347,0.6763,-1,-1,-1
8,9,1856,783,109,313,0.6713,-1,-1,-1
8,12,1358,938,142,272,0.6337,-1,-1,-1
8,11,2099,998,115,322,0.6290,-1,-1,-1
8,10,2096,997,132,328,0.6193,-1,-1,-1
8,13,1413,855,136,351,0.5706,-1,-1,-1
8,14,1442,856,108,348,0.4584,-1,-1,-1
9,1,896,1059,152,305,0.8998,-1,-1,-1
9,2,548,1085,145,361,0.8946,-1,-1,-1
9,3,1509,859,138,284,0.8701,-1,-1,-1
9,4,2037,1001,160,356,0.8565,-1,-1,-1
9,5,1684,872,185,267,0.8285,-1,-1,-1
9,7,2598,972,137,131,0.7937,-1,-1,-1
9,6,1455,991,169,266,0.7862,-1,-1,-1
9,8,1430,856,117,348,0.6818,-1,-1,-1
9,9,1856,783,110,314,0.6650,-1,-1,-1
9,12,1359,939,147,271,0.6403,-1,-1,-1
9,11,2099,998,114,322,0.6299,-1,-1,-1
9,10,2096,997,132,328,0.6029,-1,-1,-1
9,13,1412,855,137,351,0.5774,-1,-1,-1
9,14,1441,856,109,347,0.4532,-1,-1,-1
10,1,896,1059,152,305,0.8998,-1,-1,-1
10,2,548,1085,145,361,0.8941,-1,-1,-1
10,3,1507,859,140,284,0.8705,-1,-1,-1
10,4,2037,1001,160,357,0.8592,-1,-1,-1
10,5,1684,872,184,268,0.8314,-1,-1,-1
10,6,1456,991,168,266,0.8019,-1,-1,-1
10,7,2598,972,136,131,0.7922,-1,-1,-1
10,9,1856,783,109,315,0.6976,-1,-1,-1
10,8,1430,856,116,348,0.6764,-1,-1,-1
10,12,1359,939,146,271,0.6529,-1,-1,-1
10,11,2099,998,114,322,0.6324,-1,-1,-1
10,10,2096,997,132,329,0.6109,-1,-1,-1
10,13,1413,855,135,351,0.5780,-1,-1,-1
